timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Rochdale,Southend United,N/A,10,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.98,1.52,0.00,0.00,2.75,25,75,75,25,0,50,75,50,100,12.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Crown Oil Arena
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Altrincham,Carlisle United,N/A,10,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.82,1.89,0.00,0.00,2.50,25,75,25,25,25,50,75,50,50,14.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The J. Davidson Stadium
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Woking,Forest Green Rovers,N/A,10,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05,1.91,0.00,0.00,3.00,75,100,75,25,0,25,75,75,100,13.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758376800,Sep 20 2025 - 2:00pm,incomplete,N/A,Tamworth,Yeovil Town,N/A,10,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.33,0.00,0.00,2.00,25,75,25,0,0,50,50,25,50,7.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Lamb Ground
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,Woking,Sutton United,N/A,11,0.00,0.50,0.00,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05,0.84,0.00,0.00,3.25,50,100,75,50,0,50,75,100,100,4.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,Brackley Town,Truro City,N/A,11,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,0.83,0.00,0.00,2.00,25,75,25,0,0,25,100,25,50,7.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,Gateshead,Hartlepool United,N/A,11,1.50,2.00,1.50,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.94,0.98,0.00,0.00,2.00,25,75,50,0,0,25,75,50,50,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gateshead International Stadium
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,Rochdale,Solihull Moors,N/A,11,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.98,1.43,0.00,0.00,2.25,50,75,50,25,0,50,50,50,75,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Crown Oil Arena
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,York City,Carlisle United,N/A,11,1.00,3.00,1.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.05,1.89,0.00,0.00,2.75,50,75,50,50,0,50,75,75,75,14.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758653100,Sep 23 2025 - 6:45pm,incomplete,N/A,Altrincham,Forest Green Rovers,N/A,11,1.50,2.00,1.50,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.82,1.91,0.00,0.00,3.50,75,100,75,50,25,75,100,50,75,17.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The J. Davidson Stadium
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Tamworth,Wealdstone,N/A,11,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.98,0.00,0.00,2.75,75,100,75,0,0,50,100,50,50,6.50,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Lamb Ground
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Eastleigh,Southend United,N/A,11,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,1.52,0.00,0.00,2.00,0,75,25,0,0,25,50,50,75,10.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Silverlake Stadium
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Scunthorpe United,Boreham Wood,N/A,11,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.70,0.00,0.00,5.00,100,100,100,100,50,50,100,100,100,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Glanford Park
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Boston United,Braintree Town,N/A,11,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.41,0.00,0.00,1.75,25,50,25,0,0,25,100,0,50,8.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Jakemans Stadium
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Aldershot Town,Yeovil Town,N/A,11,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,1.33,0.00,0.00,3.25,50,75,50,50,50,0,50,75,100,11.50,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Electrical Services Stadium
1758739500,Sep 24 2025 - 6:45pm,incomplete,N/A,Morecambe,Halifax Town,N/A,11,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,1.17,0.00,0.00,2.67,67,84,84,0,0,84,100,0,84,8.00,7.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Globe Arena
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Boreham Wood,Woking,N/A,12,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.09,0.00,0.00,3.00,50,100,75,25,0,75,75,50,100,10.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Meadow Park
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Hartlepool United,Tamworth,N/A,12,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.30,0.00,0.00,2.50,25,100,50,0,0,25,100,25,100,7.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Truro City,Morecambe,N/A,12,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,0.00,0.00,0.00,0.75,0,25,0,0,0,0,0,25,50,4.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Plainmoor Ground
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Wealdstone,Eastleigh,N/A,12,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.24,0.00,0.00,2.50,42,59,42,25,25,17,100,25,59,8.17,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grosvenor Vale
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Southend United,Scunthorpe United,N/A,12,2.00,3.00,2.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.46,0.00,0.00,2.50,50,75,50,25,25,50,75,25,50,5.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Roots Hall Stadium
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Sutton United,Boston United,N/A,12,0.50,1.50,0.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,1.18,0.00,0.00,3.00,50,75,50,50,50,25,50,75,75,11.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Borough Sports Ground
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Halifax Town,Aldershot Town,N/A,12,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,2.27,0.00,0.00,4.25,100,100,100,50,50,100,100,50,100,8.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Shay Stadium
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Yeovil Town,Altrincham,N/A,12,2.00,0.00,2.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1.67,0.00,0.00,2.25,75,75,75,0,0,50,75,25,75,7.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Huish Park Stadium
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Solihull Moors,Brackley Town,N/A,12,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,2.13,0.00,0.00,4.00,100,100,100,50,25,25,100,100,100,11.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Damson Park
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Braintree Town,Gateshead,N/A,12,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,0.87,0.00,0.00,2.50,0,75,50,25,0,75,75,25,75,6.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ironmongery Direct Stadium
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Forest Green Rovers,York City,N/A,12,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.37,1.53,0.00,0.00,2.00,0,75,25,25,0,25,25,75,75,14.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The New Lawn
1758981600,Sep 27 2025 - 2:00pm,incomplete,N/A,Carlisle United,Rochdale,N/A,12,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,1.74,0.00,0.00,3.25,75,100,50,25,25,0,50,100,100,12.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Brunton Park
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Solihull Moors,Woking,N/A,13,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.09,0.00,0.00,4.25,75,100,100,75,25,75,100,75,100,6.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Damson Park
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Aldershot Town,Braintree Town,N/A,13,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,1.41,0.00,0.00,3.75,75,100,75,50,50,25,100,50,100,9.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Electrical Services Stadium
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Morecambe,Gateshead,N/A,13,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,0.87,0.00,0.00,3.00,50,100,75,25,0,100,100,25,75,7.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Globe Arena
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Sutton United,Yeovil Town,N/A,13,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.52,1.33,0.00,0.00,2.00,25,50,25,25,25,25,25,50,75,13.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Borough Sports Ground
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Boreham Wood,Southend United,N/A,13,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.52,0.00,0.00,2.25,25,75,50,0,0,25,50,50,100,11.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Meadow Park
1759257900,Sep 30 2025 - 6:45pm,incomplete,N/A,Truro City,Eastleigh,N/A,13,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.24,0.00,0.00,2.25,25,50,25,25,25,0,50,50,75,8.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Plainmoor Ground
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,Carlisle United,Hartlepool United,N/A,13,1.00,2.00,1.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,0.98,0.00,0.00,2.50,50,75,25,25,25,25,50,50,50,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Brunton Park
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,Altrincham,Tamworth,N/A,13,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.82,1.30,0.00,0.00,3.00,50,100,50,25,25,50,100,50,75,10.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The J. Davidson Stadium
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,Boston United,Forest Green Rovers,N/A,13,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.91,0.00,0.00,2.25,50,50,50,25,0,25,100,25,50,17.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Jakemans Stadium
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,Brackley Town,Wealdstone,N/A,13,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.98,0.00,0.00,2.50,75,75,75,0,0,0,100,75,75,7.50,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,York City,Scunthorpe United,N/A,13,1.00,3.00,1.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.05,1.46,0.00,0.00,4.00,100,100,100,75,25,100,100,75,75,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1759344300,Oct 01 2025 - 6:45pm,incomplete,N/A,Rochdale,Halifax Town,N/A,13,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.98,1.17,0.00,0.00,2.92,42,84,84,25,0,84,100,25,84,12.00,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Crown Oil Arena
1759577400,Oct 04 2025 - 11:30am,incomplete,N/A,Hartlepool United,York City,N/A,14,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.53,0.00,0.00,1.75,0,75,25,0,0,25,50,25,75,8.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Woking,Truro City,N/A,14,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.05,0.83,0.00,0.00,2.25,25,100,25,0,0,25,75,50,75,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Yeovil Town,Boreham Wood,N/A,14,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1.70,0.00,0.00,3.75,75,75,75,50,50,0,75,75,75,6.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Huish Park Stadium
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Tamworth,Morecambe,N/A,14,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,0.00,0.00,0.00,1.25,25,50,25,0,0,50,50,0,0,2.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Lamb Ground
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Halifax Town,Brackley Town,N/A,14,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,2.13,0.00,0.00,3.00,100,100,100,0,0,50,100,50,100,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Shay Stadium
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Scunthorpe United,Carlisle United,N/A,14,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.89,0.00,0.00,2.75,50,75,50,50,0,50,75,75,75,10.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Glanford Park
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Wealdstone,Altrincham,N/A,14,2.00,0.00,2.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.51,1.67,0.00,0.00,2.50,67,84,67,0,0,67,100,0,84,7.17,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grosvenor Vale
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Eastleigh,Solihull Moors,N/A,14,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,1.43,0.00,0.00,1.50,25,75,0,0,0,25,25,50,50,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Silverlake Stadium
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Forest Green Rovers,Rochdale,N/A,14,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.37,1.74,0.00,0.00,2.75,25,100,50,25,0,25,50,100,100,14.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The New Lawn
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Southend United,Aldershot Town,N/A,14,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,2.27,0.00,0.00,3.25,50,75,50,50,50,50,75,50,75,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Roots Hall Stadium
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Gateshead,Boston United,N/A,14,1.50,1.50,1.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.94,1.18,0.00,0.00,3.25,50,100,75,25,25,0,75,100,100,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Gateshead International Stadium
1759586400,Oct 04 2025 - 2:00pm,incomplete,N/A,Braintree Town,Sutton United,N/A,14,3.00,0.50,3.00,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,0.84,0.00,0.00,3.00,25,75,75,50,0,75,75,50,100,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ironmongery Direct Stadium
1760796000,Oct 18 2025 - 2:00pm,incomplete,N/A,Boston United,Scunthorpe United,N/A,15,0.00,3.00,0.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.46,0.00,0.00,2.50,50,50,50,25,25,50,100,25,25,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Jakemans Stadium
1760796000,Oct 18 2025 - 2:00pm,incomplete,N/A,Aldershot Town,Tamworth,N/A,15,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,1.30,0.00,0.00,3.75,75,100,75,50,50,0,100,75,100,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Electrical Services Stadium
1760796000,Oct 18 2025 - 2:00pm,incomplete,N/A,Brackley Town,Gateshead,N/A,15,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,0.87,0.00,0.00,2.50,25,75,50,25,0,50,100,50,50,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1760796000,Oct 18 2025 - 2:00pm,incomplete,N/A,Altrincham,Woking,N/A,15,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.82,1.09,0.00,0.00,3.50,50,100,75,50,25,100,100,50,75,10.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The J. Davidson Stadium
1760796000,Oct 18 2025 - 2:00pm,incomplete,N/A,Truro City,Halifax Town,N/A,15,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.17,0.00,0.00,1.92,17,59,34,0,0,34,50,25,84,9.50,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Plainmoor Ground
